SKU,Product Id,Status,ProductName,Color,Cut,Material,Gender,BrandSegment,Pillar,MerchPlannerCategory,Sleeve,ProductType,SizeChart,SizeChartMessaging,Price,SalePrice,Description,ActualStartDate,TargetLaunchDate,InitialSeasonLaunch,LifeCycle,InitialPairsOrdered,NikeProductID,InstanceID,FOB,APS,ProdManOnly,MainColorHex,AccentColorHex,X Ref Style,Comments,CORE,dyoVersionProductID,dyoVersionInspirationID,images,page-attributes,bundled-products
132883C,MP_1675,Online,Badge II,Lunar Rock/Wht/Blk,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,50,0,,,,,,,,,,,TRUE,CDCDC1,0,,,N,,,,,
132882C,MP_1675,Online,Badge II,Black/Purple,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,50,0,,,,,,,,,,,TRUE,0,9400D3,,,N,,,,,
132881C,MP_1675,Online,Badge II,Strong Blue/White,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,50,0,,,,,,,,,,,TRUE,1C86EE,f8f8ff,,,N,,,,,
132880C,MP_1675,Online,Badge II,Chocolate Truffle,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,50,0,,,,,,,,,,,TRUE,8B4513,,,,N,,,,,
132874C,MP_1681,Online,CVO LS,Tan/Estate Blue,Low,Canvas,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,55,0,,,,,,,,,,,TRUE,F4A460,,,,N,,,,,
132873C,MP_1681,Online,CVO LS,Estate Blue,Low,Canvas,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,55,0,,,,,,,,,,,TRUE,104E8B,,,,N,,,,,
132872C,MP_1681,Online,CVO LS,Phaeton Grey,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,55,0,,,,,,,,,,,TRUE,EAEAEA,,,,N,,,,,
132871C,MP_1672,Online,Sea Star LS,Chocolate,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,55,0,,,,,,,,,,,TRUE,8B4513,,,,N,,,,,
132870C,MP_1680,Online,Elm LS,Varsity Red,Low,Canvas,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,55,0,,,,,,,,,,,TRUE,DC143C,,,,N,,,,,
132869C,,Online,CT LS,Black/Red,Low,Waxed Canvas,Men,,CONS,Skate,Cons,regular,Standard Size Chart,Runs true to size,50,29.99,,,,12 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
132864C,,Online,Star Player LS,Athletic Navy,,Embossed Suede,Men,,CONS,Skate,CONS,regular,,Runs true to size,60,,,,,,Runout,,,,,,FALSE,,,,pending,N,,,,,
132863C,MP_1666,Online,KA-One,Skydiver Blue,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,65,0,,,,,,,,,,,TRUE,0000FF,,,,N,,,,,
132862C,MP_1666,Online,KA-One,Charcoal,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,65,0,,,,,,,,,,,TRUE,8B8989,,,,N,,,,,
132859C,MP_1669,Online,Sergeant,Black,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,50,0,,,,,,,,,,,TRUE,0,,,,N,,,,,
132858C,MP_1669,Online,Sergeant,Tan,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,50,0,,,,,,,,,,,TRUE,F4A460,,,,N,,,,,
132857C,MP_1677,Online,Pro LS,Estate Blue,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,60,0,,,,,,,,,,,TRUE,27408B,,,,N,,,,,
132856C,MP_1677,Online,Pro LS,Beluga Grey,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,60,0,,,,,,,,,,,TRUE,696969,,,,N,,,,,
132855C,,Online,Pappalardo Pro,Grey/Black,,Suede,Men,,CONS,Skate,CONS,regular,,Runs true to size,65,,,,,,Runout,,,,,,FALSE,,,,pending,N,,,,,
132853C,,Online,CTS SE,Black/Angora,,Canvas,Men,,CONS,Skate,CONS,regular,,Runs true to size,60,,,,,,Runout,,,,,,FALSE,,,,pending,N,,,,,
132813C,MP_1776,Online,Chuck Taylor Bosey Boot XHi,Black,X-Hi,Leather,Men,All Star,All Star,Chuck Taylor- Seasonal,Premium Leather,regular,Chuck Size Chart,Runs a half-size large,175,84.99,,08/24/12,10/01/12,12 Holiday,Runout,148,,,,,FALSE,0,,,,N,,,,,
132441C,,Online,Chuck Taylor All Star Specialty,Cloud Gray / Aspen Blue,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Collaborations,DC COMICS,regular,Chuck Size Chart,Runs a half-size large,60,24.99,,06/21/12,06/01/12,12 Fall,Runout,2108,,,,,FALSE,,,,,N,,,,,
132439C,,Online,Chuck Taylor All Star Specialty,Black / Amaranth Purple,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Collaborations,DC COMICS,regular,Chuck Size Chart,Runs a half-size large,60,24.99,,06/21/12,06/01/12,12 Fall,Runout,2240,,,,,FALSE,,,,,N,,,,,
132439C,,Online,Chuck Taylor All Star ,Black / Amaranth Purple,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Collaborations,DC Comics,regular,Chuck Size Chart,Runs a half-size large,60,24.99,,,02/01/13,13 Spring,Runout,500,,,,,FALSE,,,,,N,,,,,
132388C,,Offline,Chuck Taylor Chuck Taylor Hollis Boot,Navy,Hi,Leather,Unisex,All Star,All Star                  ,Chuck  Taylor- Extensions,Hollis Boot,regular,Chuck Size Chart,Runs a half-size large,80,#VALUE!,,,10/01/13,13 Holiday,Runout,245,,,,,FALSE,,,,pending,N,,,,,
132387C,,Offline,Chuck Taylor All Star Hollis Boot,Black,Hi,Leather,Men,All Star,All Star,Chuck Taylor - Iterations,Mens Boots,regular,Chuck Size Chart,Runs a half-size large,80,0,,,08/01/13,13 Fall,Runout,400,,,,,FALSE,,,,pending,N,,,,,
132381C,,Offline,Chuck Taylor Hiker,Black,Hi,Leather,Unisex,All Star,All Star                  ,Chuck Taylor - Iterations,Hiker,regular,Chuck Size Chart,Runs a half-size large,70,#VALUE!,,,10/01/13,13 Holiday,Runout,307,,,,,FALSE,,,,pending,N,,,,,
132380C,,Offline,Chuck Taylor Hiker,Chocolate,Hi,Leather,Unisex,All Star,All Star                  ,Chuck Taylor - Iterations,Hiker,regular,Chuck Size Chart,Runs a half-size large,70,#VALUE!,,,10/01/13,13 Holiday,Runout,334,,,,,FALSE,,,,pending,N,,,,,
132340C,MP_2079,Offline,Chuck Taylor Classic Boot ,Black,Hi,Suede,Unisex,All Star,All Star,Chuck Taylor - Iterations,Classic Boot,regular,Chuck Size Chart,Runs a half-size large,70,#VALUE!,,,08/01/13,13 Fall,Runout,240,,,,,FALSE,,,,pending,N,,,,,
132337C,MP_2079,Offline,Chuck Taylor Classic Boot ,Chocolate,Hi,Suede,Unisex,All Star,All Star,Chuck Taylor - Iterations,Classic Boot,regular,Chuck Size Chart,Runs a half-size large,70,#VALUE!,,,08/01/13,13 Fall,Runout,171,,,,,FALSE,,,,pending,N,,,,,
132321F,,Online,Chuck Taylor Gorillaz,Lead/Multi,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor - Collaborations,GORILLAZ,regular,Chuck Size Chart,Runs a half-size large,60,39.99,,07/24/12,06/01/12,12 Fall,Runout,456,,,,,FALSE,,,,,N,,,,,
132178C,,Online,Chuck Taylor Gorillaz,Lead/Multi,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Collaborations,GORILLAZ,regular,Chuck Size Chart,Runs a half-size large,60,39.99,,07/24/12,06/01/12,12 Fall,Runout,516,,,,,FALSE,,,,,N,,,,,
130607C,,Offline,Pro Leather,,,,Unisex,All Star,All Star,Chuck Taylor- Seasonal,Chinese New Year,regular,Chuck Size Chart,Runs a half-size large,120,0,,,01/01/13,13 Spring,Runout,587,,,,,FALSE,,,,pending,N,,,,,
130127F,MP_154,Online,Chuck Taylor All Star,Dazzling Blue,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor- Seasonal,Seasonals,regular,Chuck Size Chart,Runs a half-size large,50,0,,12/22/11,01/01/12,12 Spring,Runout,,,,,,FALSE,0000FF,,,,N,,,,,
130123F,MP_148,Online,Chuck Taylor All Star,Dazzling Blue,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor- Seasonal                      ,Seasonals,regular,Chuck Size Chart,Runs a half-size large,55,0,,12/22/11,01/01/12,12 Spring,Runout,,,,,,FALSE,0000CD,,,,N,,,,,
130119F,MP_154,Online,Chuck Taylor All Star,Classic Green,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor- Seasonal                      ,Seasonals,regular,Chuck Size Chart,Runs a half-size large,50,0,,,,11 Holiday,Runout,,,,,,FALSE,,,,pending,N,,,,,
130114F,MP_148,Online,Chuck Taylor All Star,Classic Green,Hi,Canvas,Unisex,,All Star,Chuck Taylor- Seasonal                      ,Seasonals,regular,Chuck Size Chart,Runs a half-size large,55,,,,,11 Holiday,Runout,,,,,,FALSE,,,,pending,N,,,,,
129970C,,Online,Chuck Taylor Hardware,Black,Hi,Canvas,Men,All Star,All Star,Chuck Taylor- Seasonal,Hardware Bundle,regular,Chuck Size Chart,Runs a half-size large,70,39.99,,01/20/12,01/01/12,12 Spring,Runout,245,,,,,FALSE,,,,,N,,,,,
129717C,MP_1680,Online,Elm LS,Black,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,55,0,,,,,,,,,,,TRUE,0,,,,N,,,,,
129712C,MP_1681,Online,CVO LS,Black,Low,Canvas,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,55,0,,,,,,,,,,,TRUE,0,,,,N,,,,,
129643C,,Online,Chuck Taylor Canvas Double Zip,Beluga,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Iterations,Double Zip,regular,Chuck Size Chart,Runs a half-size large,145,49.99,,,,12 Spring,Runout,,,,,,FALSE,,,,pending,N,,,,,
129030C,,Online,Design Your Own Chuck Taylor All Star,Your Choice,XX-Hi,Canvas,Unisex,CREATE,Create,Converse Create Chuck Taylor?,,dyo,Chuck Size Chart,Runs a half-size large,90,0,,07/18/11,08/01/11,11 Fall,Runout,,chuTayXX-Hi1108,30892,,,FALSE,,,,,N,,,,,
128988C,,Online,Chuck Taylor Dr Seuss,Orange,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Collaborations,Seuss,regular,Chuck Size Chart,Runs a half-size large,55,0,,10/18/11,10/01/11,11 Holiday,Runout,1000,,,,,FALSE,,,,,N,,,,,
128986C,,Online,Chuck Taylor Dr Seuss- The Lorax,Blue/Multi,Low,Canvas,Unisex,,All Star,Chuck Taylor - Collaborations,Seuss,regular,Chuck Size Chart,Runs a half-size large,55,,,,,11 Holiday,Runout,,,,,,FALSE,,,,pending,N,,,,,
127960C,,Online,Chuck Taylor Gusset Tongue,Chocolate,Hi,Leather,Unisex,All Star,All Star,Chuck  Taylor- Extensions,THinsulate,regular,Chuck Size Chart,Runs a half-size large,85,0,,10/18/11,10/01/11,11 Holiday,Runout,120,,,,,FALSE,,,,,N,,,,,
127350F,MP_2041,Offline,Chuck Taylor All Star DC Comics,Black/Blue/Red,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Collaborations,DC Comics,regular,Chuck Size Chart,Runs a half-size large,60,0,,,06/01/13,13 Fall,Runout,645,,,,,FALSE,,,,pending,N,,,,,
127201C,,Online,Design Your Own Chuck Taylor All Star Leather,Your Choice,Low,Leather,Unisex,CREATE,Create,Converse Create Chuck Taylor?,,dyo,Chuck Size Chart,Runs a half-size large,75,0,,02/23/11,03/01/11,11 Spring,Carry Over,,chuTayOxLea1103,30899,,,FALSE,,,,,N,,,,,
127200C,,Online,Design Your Own Chuck Taylor All Star Leather,Your Choice,Hi,Leather,Unisex,CREATE,Create,Converse Create Chuck Taylor?,,dyo,Chuck Size Chart,Runs a half-size large,75,0,,02/23/11,03/01/11,11 Spring,Carry Over,,chuTayHiLea1103,30898,,,FALSE,,,,,N,,,,,
125810F,MP_154,Online,Chuck Taylor All Star,Dress Blues,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor- Seasonal                      ,Seasonals,regular,Chuck Size Chart,Runs a half-size large,50,0,,,,11 Fall,Runout,,,,,,FALSE,,,CX021-11F-920,pending,N,,,,,
125809F,MP_148,Online,Chuck Taylor All Star,Dress Blues,Hi,Canvas,Unisex,,All Star,Chuck Taylor- Seasonal                      ,Seasonals,regular,Chuck Size Chart,Runs a half-size large,55,,,,,11 Fall,Runout,,,,,,FALSE,,,CX020-11F-786,pending,N,,,,,
125663C,,Online,Chuck Taylor Outsider,Chocolate,Hi,Leather,Men,All Star,All Star,Chuck  Taylor- Extensions,Outsiders,regular,Chuck Size Chart,Runs a half-size large,90,54.99,,09/01/11,07/01/11,11 Fall,Runout,240,,,,,FALSE,,,,,N,,,,,
125484C,MP_1468,Online,Star Classic,Charcoal,Hi,Nylon,Unisex,CONS,CONS,Star Player,Star Classic-Nylon,regular,Standard Size Chart,Runs true to size,55,29.99,,08/12/11,07/01/11,11 Fall,Runout,120,,,,,FALSE,ADADAD,8F8F8F,,,N,,,,,
125384C,MP_1519,Online,Wells,Black/White,Low,Suede,Men,CONS,CONS,Action Culture,Converse Skateboarding,regular,Standard Size Chart,Runs true to size,55,0,,10/24/11,10/01/11,11 Holiday,Runout,60,,,,,FALSE,0,FFFFFF,,,N,,,,,
125345C,,Online,KA-One,Black,,Suede,Men,,CONS,Skate,CONS,regular,,Runs true to size,60,,,,,11 Fall,Runout,,,,,,FALSE,,,SK114-11F-014,pending,N,,,,,
125337C,MP_1669,Online,Sergeant,Black,Low,Suede,Men,CONS,CONS,,,regular,Standard Size Chart,Runs true to size,50,0,,,,,,,,,,,TRUE,0,FFFFFF,,,N,,,,,
122135F,,Offline,Chuck Taylor All Star Print,Black/Liberty/Grey,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Collaborations,DC Comics,regular,Chuck Size Chart,Runs a half-size large,60,0,,,06/01/13,13 Fall,Runout,323,,,,,FALSE,,,,pending,N,,,,,
119104F,,Online,Chuck Taylor Dr. Seuss- Grinch,Flame,Hi,Canvas,Unisex,,All Star,Chuck Taylor - Collaborations,Seuss,regular,Chuck Size Chart,Runs a half-size large,65,44.99,,,,10 Holiday,Runout,,,,,,FALSE,,,,pending,N,,,,,
117892F,MP_2026,Online,Star Player EV,Black/White,Low,Canvas,Unisex,,CONS,Sport Authentics,CONS,regular,Standard Size Chart,Runs a half-size large,50,,,,,10 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
117891F,MP_2026,Online,Star Player EV,Castlerock/White,Low,Canvas,Unisex,,CONS,Sport Authentics,CONS,regular,Standard Size Chart,Runs a half-size large,50,,,,,10 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
117339F,,Online,Chuck Taylor Dr Seuss,White/Black/Orange,Hi,Canvas,Unisex,,All Star,Chuck Taylor - Collaborations,Seuss,regular,Chuck Size Chart,Runs a half-size large,70,,,,,10 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
107882F,,Online,Design Your Own Chuck Taylor CE,Your Choice,Slip,Canvas,Unisex,CREATE,Create,Converse Create Chuck Taylor?,,dyo,Chuck Size Chart,Runs a half-size large,60,0,"When he was done playing the game, he was its most devoted ambassador. And there?s never been another like him. That?s why the classic design hasn?t changed since Chuck wore them himself. Canvas upper bears the original Chuck Taylor? ?Patch? logo. No matt",,05/15/08,08 Fall,Carry Over,,chuTayOxCanSPOTPO--LTITEM234222--,,,,FALSE,,,,,N,,,,,
106255F,,Online,Design Your Own Chuck Taylor All Star CE,Your Choice,Low,Canvas,Unisex,CREATE,Create,Converse Create Chuck Taylor?,,dyo,Chuck Size Chart,Runs a half-size large,60,0,,01/18/08,01/18/08,08 Spring,Carry Over,,chuTayOxCanSPOTPO--LTITEM234221--,,,,FALSE,,,,,N,,,,,
106254F,,Online,Design Your Own Chuck Taylor All Star CE,Your Choice,Hi,Canvas,Unisex,CREATE,Create,Converse Create Chuck Taylor?,,dyo,Chuck Size Chart,Runs a half-size large,60,0,,01/18/08,01/18/08,08 Spring,Carry Over,,chuTayOxCanSPOTPO--LTITEM234220--,10150,,,FALSE,,,,,N,,,,,
106185F,MP_1518,Online,Chuck Taylor All Star XX-Hi,Red,XX-Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Iterations,Extended Heights,regular,Chuck Size Chart,Runs a half-size large,70,44.99,,11/09/12,10/01/12,12 Holiday,Runout,,,,,,FALSE,DC143C,,,,N,,,,,
105383F,MP_1518,Online,Chuck Taylor All Star,Black Monochrome,XX-Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Iterations,Extended Height,regular,Chuck Size Chart,Runs a half-size large,75,0,,12/20/12,01/01/13,13 Spring,Runout,800,,,,,FALSE,0,,,,N,,,,,
098040C,,Online,Men's Handcuff V-Neck Tee,Castlerock,,100% Cotton,Men,,Apparel,Tees,,regular,Standard Size Chart,,38,26.99,,06/21/12,05/24/12,12 Summer,Runout,,,,,,FALSE,,,,,N,,,,,
094742C,MP_1707,Online,Men's Skull Laughing Tee,Gold Rutile,,Cotton,Men,,Apparel,Tees,,regular,Standard Size Chart,,38,26.99,"Checkered Past.A checkered skull laughs in the face of everything in this tee. 100% cotton. Made in Peru. Machine wash cold, inside out. Tumble dry low.",06/21/12,05/24/12,12 Summer,Runout,,,,,,FALSE,FFF68F,,,,N,,,,,
094001C,MP_1707,Online,Men's Skull Laughing Tee,Phantom,,Cotton,Men,,Apparel,Tees,,regular,Standard Size Chart,,38,26.99,"Checkered Past.A checkered skull laughs in the face of everything in this tee. 100% cotton. Made in Peru. Machine wash cold, inside out. Tumble dry low.",06/21/12,05/24/12,12 Summer,Runout,,,,,,FALSE,0,,,,N,,,,,
07981C,,Offline,Women's  Star And Stripe Vneck Tee,Optic White,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,35,,,,,FALSE,,,07981C,pending,N,,,,,
07012C,,Offline,Men's Drippy Record Hoodie,Parchment,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,30,,,,,FALSE,,,07012C,pending,N,,,,,
06600C,,Online,V Neck Tee,Cerulean,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,,,,,,FALSE,,,,,N,,,,,
0646648C,MP_1459,Offline,Women's Allen Street Hoodie,Burgundy,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,78,,,,09/01/13,13 Fall,Runout,20,,,,,FALSE,,,00646C,pending,N,,,,,
0646548C,MP_1459,Online,Women's Allen Street Hoodie,Chalk Violet,,100% Cotton,Women,,Apparel,Hoodies,,regular,Standard Size Chart,Runs true to size,78,0,Playing Favorites. This garment dyed hoodie with tonal drawstrings and asymmetrical zipper plays well with others. 100% dense rugby jersey cotton. 100% Cotton. Made in China. Machine wash cold.,03/29/13,04/01/13,13 Summer,Runout,41,,,,,FALSE,EED2EE,,00646C,,N,,,,,
06395C,,Online,Women's Beach Scene V Neck,Vintage Grey,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,,,,,,FALSE,,,,,N,,,,,
06357C,,Offline,Women's Star Crew Tee,Black Grape,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,30,,,,,FALSE,,,06357C,pending,N,,,,,
06355C,,Offline,Women's Record Heart Crew Tee ,Multi,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,25,,,,,FALSE,,,06355C,pending,N,,,,,
06089C,,Online,Women's Beach Scene Scoop,Vintage Grey,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,,,,,,FALSE,,,,,N,,,,,
06088C,,Online,Women's Fallen Feathers Scoop Tee,White,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,06/01/13,13 Spring,Runout,19,,,,,FALSE,,,06088C,pending,N,,,,,
06087C,,Online,JET BLACK L BOLT SCOOP TEE,JET BLACK ,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,06/01/13,13 Spring,Runout,12,,,,,FALSE,,,06087C,pending,N,,,,,
06086C,,Online,V Neck Tee,Bright White,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,,,,,,FALSE,,,,,N,,,,,
06085C,,Offline,JET BLACK WOLF VNK,JET BLACK ,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,06/01/13,13 Spring,Runout,16,,,,,FALSE,,,06085C,pending,N,,,,,
06084C,,Online,JET BLACK BONFIRE VNK,JET BLACK ,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,06/01/13,13 Spring,Runout,13,,,,,FALSE,,,06084C,pending,N,,,,,
06083C,,Online,V Neck Tee,Bright WHite,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,,,,,,FALSE,,,,,N,,,,,
06082C,,Online,Women's Paper Skull Scoop Tee,Beaujolais,,100% Cotton,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,06/01/13,13 Spring,Runout,12,,,,,FALSE,,,06082C,pending,N,,,,,
06078C,MP_2014,Offline,Graphic Tee,Cerulean,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,39,,,,,FALSE,,,,pending,N,,,,,
06075C,,Online,Men's Marl American Rock Tee,CHARCOAL MARL,,100% Cotton,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,06/01/13,13 Spring,Runout,23,,,,,FALSE,,,06075C,pending,N,,,,,
06071C,,Online,Men's Converse Poster Art Tee,White,,100% Cotton,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,,13 Summer,Runout,,,,,,FALSE,,,06071C,pending,N,,,,,
06070C,MP_2014,Offline,Graphic Tee,Charcoal,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,27,,,,,FALSE,,,,pending,N,,,,,
06069C,MP_2014,Online,Graphic Tee,Phantom,,100% Cotton,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,27,,,,,FALSE,,,,,N,,,,,
06068C,,Offline,Men's  Marl Star Chevron Play,Charcoal,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,0,,,04/01/13,13 Summer,Runout,37,,,,,FALSE,,,,pending,N,,,,,
06066C,,Offline,VGH AMERICAN ROCK GRX 2,VGH,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,06/01/13,13 Spring,Runout,22,,,,,FALSE,,,06066C,pending,N,,,,,
05909C,,Offline,Women's  My Kicks Vneck Tee,Black Heather,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,25,,,,,FALSE,,,05909C,pending,N,,,,,
05900C,,Offline,Men's Skeleton Tee,Morel Heather,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,71,,,,,FALSE,,,05900C,pending,N,,,,,
05896C,,Offline,Men's Gold Tooth Skull Hoodie,Jet Black,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,78,,,,,FALSE,,,05896C,pending,N,,,,,
05893C,,Offline,Men's Fox Hoodie,Grapeleaf,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,51,,,,,FALSE,,,05893C,pending,N,,,,,
05892C,,Offline,Men's Lightning Hoodie,Black Heather,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,45,,,,,FALSE,,,05892C ,pending,N,,,,,
05891C,,Offline,Men's Wolf Tee,0,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,68,,,,,FALSE,,,05891C,pending,N,,,,,
05889C,,Offline,Men's Converse Tee,Black Heather,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,35,,,,,FALSE,,,05889C,pending,N,,,,,
05873C,,Offline,Men's Tire W/ Wings,Charcoal,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,71,,,,,FALSE,,,05873C,pending,N,,,,,
05872C,,Offline,Men's Converse Skull Hoodie,Jet Black,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,85,,,,,FALSE,,,05872C,pending,N,,,,,
05870C,,Offline,Men's Dept Of Metal Hoodie,Varsity Red,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,35,,,,,FALSE,,,05870C,pending,N,,,,,
05868C,,Offline,Men's My Kicks Hoodie,Morel Heather,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,45,,,,,FALSE,,,05868C,pending,N,,,,,
05867C,,Offline,Men's Soft Rock Is Killing Us Hoodie,Black Heather,,,Men,,Apparel,Hoodies,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,45,,,,,FALSE,,,05867C,pending,N,,,,,
05850C,,Offline,Women's Rock City Crew Tee,Multi,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,32,,,,,FALSE,,,05850C,pending,N,,,,,
05847C,,Offline,Women's Decisions Vneck Tee,Black Grape,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,25,,,,,FALSE,,,05847C,pending,N,,,,,
05846C,,Offline,Women's Buttons Vneck Tee,Parchment,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,29,,,,,FALSE,,,05846C,pending,N,,,,,
05845C,,Offline,Women's Skull Converse Vneck Tee,Jet Black,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,47,,,,,FALSE,,,05845C,pending,N,,,,,
05841C,,Offline,Women's Spray Paint Vneck Tee,Bright White,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,12/01/13,13 Holiday,Runout,25,,,,,FALSE,,,05841C,pending,N,,,,,
05839C,,Offline,Women's Stacked Converse Vneck Tee,Black Heather,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,47,,,,,FALSE,,,05839C,pending,N,,,,,
05836C,,Offline,Women's Skull Converse Vneck Tee,Parchment,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,40,,,,,FALSE,,,05836C,pending,N,,,,,
05833C,,Offline,Women's Tiger Vneck Tee,Jet Black,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,60,,,,,FALSE,,,05833C,pending,N,,,,,
05831C,,Offline,Women's Skull Snake Crew Tee,Black Heather,,,Women,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,11/01/13,13 Holiday,Runout,37,,,,,FALSE,,,05831C,pending,N,,,,,
